user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn
U08654,20,Android,18,8.5,53,11,0,21,6,0
U08655,18,Android,27,12.7,82,32,5,15,16,0
U08656,53,Android,26,14.7,79,18,2,59,14,0
U08657,36,Web,32,10.5,111,30,6,13,13,0
U08658,58,iOS,29,13.1,84,20,2,8,19,0
U08659,29,iOS,30,16.2,98,28,5,7,8,0
U08660,62,Android,16,8.3,48,8,1,26,5,0
U08661,63,iOS,41,13.9,116,39,5,0,11,0
U08662,22,iOS,12,12.9,40,5,0,20,10,0
U08663,49,Web,13,8.0,30,8,2,35,3,0
U08664,63,Android,8,6.7,22,3,0,32,5,1
U08665,33,iOS,7,0.5,16,1,0,45,2,0
U08666,21,Android,27,12.4,82,17,3,15,10,0
U08667,60,iOS,22,14.0,69,14,0,10,3,0
U08668,40,Web,18,10.0,55,12,0,24,8,0
U08669,19,iOS,14,14.5,38,11,1,18,7,0
U08670,58,iOS,12,8.8,26,4,0,28,9,0
U08671,50,Web,17,6.4,44,15,0,26,10,0
U08672,21,Web,17,10.7,34,8,0,23,7,0
U08673,30,Android,10,6.6,15,2,0,38,5,1
U08674,18,Android,14,6.5,30,4,1,27,9,0
U08675,63,iOS,24,7.6,62,11,0,16,9,0
U08676,19,Web,33,15.4,129,36,6,0,17,0
U08677,56,iOS,17,9.2,54,12,1,18,5,0
U08678,42,Android,17,8.5,43,6,0,25,9,0
U08679,45,iOS,32,14.4,106,25,4,1,11,0
U08680,56,Android,35,19.9,124,37,11,8,5,0
U08681,60,Android,19,14.0,65,21,4,11,12,0
U08682,24,Android,29,11.5,74,18,5,17,7,0
U08683,18,Android,30,16.0,115,36,5,5,9,0
U08684,23,iOS,30,15.1,93,26,3,22,11,0
U08685,50,Android,13,3.1,28,4,0,33,5,0
U08686,45,Android,14,9.6,29,1,0,28,4,0
U08687,22,iOS,24,15.3,68,10,2,17,11,0
U08688,29,Android,3,7.6,8,2,0,38,0,0
U08689,43,Android,13,4.2,28,4,0,30,8,0
U08690,53,Android,17,14.5,37,6,0,43,9,0
U08691,34,Android,25,12.8,65,11,1,21,10,0
U08692,63,iOS,10,10.5,23,3,0,35,7,0
U08693,65,Android,7,2.3,10,1,0,37,5,1
U08694,54,Android,32,9.9,103,19,1,8,11,0
U08695,39,Android,26,14.9,67,13,1,17,10,0
U08696,60,Android,19,5.1,39,7,0,29,5,1
U08697,52,Android,19,8.0,41,11,0,34,4,0
U08698,42,Android,19,4.0,49,8,1,25,11,0
U08699,39,Android,14,0.7,23,1,0,43,5,1
U08700,57,Android,22,9.0,58,10,1,22,9,0
U08701,44,Web,25,17.2,79,18,2,10,15,0
U08702,26,Android,16,8.7,37,5,0,26,9,0
U08703,65,Android,30,8.8,70,5,1,28,11,0
U08704,21,iOS,9,7.6,15,4,0,44,1,0
U08705,51,Android,18,11.2,42,3,0,28,8,0
U08706,49,iOS,26,9.8,83,14,1,15,11,0
U08707,46,Android,11,4.6,23,2,0,39,3,0
U08708,20,iOS,21,12.6,72,16,1,16,9,0
U08709,41,Web,5,1.1,8,0,0,43,0,1
U08710,60,Android,29,12.7,83,21,2,13,12,0
U08711,29,Android,10,9.4,26,8,0,33,4,0
U08712,51,iOS,39,13.8,143,39,7,0,12,0
U08713,59,Web,8,3.5,17,2,0,44,2,0
U08714,63,Android,8,6.1,24,3,0,35,5,0
U08715,42,iOS,24,11.5,77,22,0,29,11,0
U08716,33,Android,27,14.2,89,21,7,10,12,0
U08717,51,iOS,22,9.9,53,12,2,18,8,0
U08718,41,Android,6,1.6,9,1,0,40,2,1
U08719,48,iOS,30,13.6,94,22,3,11,12,0
U08720,53,Android,8,1.9,13,3,1,34,7,0
U08721,52,iOS,16,7.4,48,11,3,29,5,0
U08722,29,Android,27,9.8,78,13,1,12,12,0
U08723,54,iOS,11,13.1,18,3,1,24,9,0
U08724,44,iOS,19,8.1,44,8,1,35,2,0
U08725,62,Web,15,5.9,34,6,0,24,11,0
U08726,49,Web,17,11.1,64,13,2,31,9,0
U08727,60,iOS,37,15.3,150,40,7,0,20,0
U08728,64,iOS,34,15.8,116,35,3,1,15,0
U08729,65,Android,14,7.1,37,10,1,25,6,0
U08730,53,Web,23,9.0,74,14,6,12,10,0
U08731,46,iOS,20,10.4,52,12,3,22,7,0
U08732,23,Android,6,2.1,11,2,0,38,2,1
U08733,36,Android,47,19.4,181,59,14,0,17,0
U08734,40,iOS,19,2.6,50,5,0,27,8,0
U08735,55,Web,24,11.5,64,10,0,21,7,0
U08736,46,Web,7,3.8,22,3,0,35,3,1
U08737,39,iOS,15,11.2,41,9,0,23,10,0
U08738,25,Android,20,7.4,53,10,1,23,4,0
U08739,52,Web,14,10.7,39,4,0,23,9,1
U08740,38,iOS,34,14.4,140,29,6,2,8,0
U08741,19,iOS,23,10.3,51,10,1,24,12,0
U08742,31,iOS,7,8.9,11,2,0,33,4,1
U08743,60,iOS,46,19.0,185,55,8,0,25,0
U08744,23,iOS,36,13.9,146,50,7,2,11,0
U08745,37,iOS,17,11.2,54,17,2,10,12,0
U08746,42,Web,30,16.6,112,26,3,6,18,0
U08747,22,Web,28,14.9,65,12,2,15,11,0
U08748,25,Android,13,9.1,35,7,1,26,6,0
U08749,63,Android,17,12.4,45,10,1,40,8,1
U08750,46,iOS,9,6.6,14,2,0,37,6,0
U08751,28,iOS,11,7.6,32,0,0,23,10,1
U08752,26,iOS,22,13.1,44,5,1,18,5,0
U08753,38,Web,13,1.2,22,2,0,36,8,1
U08754,52,Android,31,16.0,125,40,7,0,17,0
U08755,53,Android,22,8.4,60,12,0,43,6,0
U08756,27,Web,17,3.9,39,7,1,31,7,0
U08757,52,Web,24,9.9,61,9,2,26,10,0
U08758,61,Android,12,4.5,34,6,0,37,7,0
U08759,28,Android,24,14.6,71,17,4,12,5,0
U08760,19,Android,33,11.1,99,16,2,32,11,0
U08761,64,iOS,15,11.8,32,5,0,32,5,0
U08762,43,iOS,17,6.0,57,8,2,24,8,0
U08763,55,Android,7,4.6,9,2,0,40,4,0
U08764,33,Android,18,13.5,58,14,2,13,11,0
U08765,32,iOS,36,16.2,108,29,5,1,9,0
U08766,28,iOS,33,12.1,117,25,6,10,14,0
U08767,28,iOS,19,8.5,39,7,0,26,5,1
U08768,40,Android,21,4.9,65,15,2,22,4,0
U08769,23,Android,13,3.4,41,7,1,25,5,1
U08770,58,Android,8,2.7,17,2,1,37,6,0
U08771,42,Web,26,10.2,89,15,1,4,13,0
U08772,61,Android,36,17.3,136,44,9,10,15,0
U08773,42,iOS,37,11.9,132,31,6,13,11,0
U08774,32,iOS,22,10.8,57,14,0,19,9,0
U08775,42,Web,24,13.3,79,18,3,10,8,0
U08776,25,Android,13,4.0,26,2,0,34,3,0
U08777,57,Android,14,10.8,39,6,1,38,9,0
U08778,52,Web,11,5.5,27,0,0,31,5,1
U08779,25,Android,30,14.1,96,25,4,5,8,0
U08780,45,iOS,25,8.9,65,18,0,19,10,0
U08781,43,Android,9,8.1,25,1,0,34,2,0
U08782,27,Web,14,3.5,25,7,0,32,4,0
U08783,23,iOS,36,17.0,137,31,5,0,10,0
U08784,54,Android,10,9.1,18,1,0,35,2,0
U08785,30,Web,6,4.1,10,2,1,47,0,1
U08786,42,iOS,8,2.2,15,3,1,46,1,0
U08787,29,iOS,27,17.3,106,26,6,0,9,0
U08788,49,Android,8,2.3,17,6,1,37,1,0
U08789,20,Android,28,13.2,81,17,2,20,12,0
U08790,35,iOS,27,13.6,102,22,3,11,15,0
U08791,44,Android,11,8.2,25,4,0,27,4,0
U08792,39,Web,14,8.6,30,11,1,43,3,1
U08793,47,Android,16,5.5,28,4,0,37,1,0
U08794,26,iOS,20,6.9,62,16,2,17,8,0
U08795,39,Android,15,8.6,40,8,1,24,5,0
U08796,54,iOS,30,10.8,84,17,3,16,19,0
U08797,34,Android,16,9.0,33,7,2,24,12,0
U08798,25,Android,4,3.0,5,0,0,44,3,1
U08799,58,Android,17,11.9,66,15,4,24,6,0
U08800,55,iOS,30,13.1,103,27,4,11,18,0
U08801,50,Android,4,3.3,10,1,0,41,2,1
U08802,56,iOS,25,11.1,55,15,1,15,16,0
U08803,55,Android,10,5.4,23,2,0,36,4,0
U08804,53,iOS,23,12.7,65,12,1,19,9,0
U08805,42,iOS,11,4.0,20,1,1,41,1,0
U08806,18,Android,7,0.8,16,0,0,40,1,1
U08807,46,Android,30,13.9,96,29,6,10,11,0
U08808,31,Android,30,19.2,105,35,7,0,10,0
U08809,55,iOS,12,5.6,19,3,0,26,9,0
U08810,40,Web,25,17.2,82,17,5,14,13,0
U08811,61,Android,25,4.5,57,7,1,19,10,0
U08812,46,iOS,27,16.8,118,41,11,0,15,0
U08813,44,iOS,30,10.6,89,17,1,32,11,0
U08814,62,iOS,23,8.0,63,7,0,28,10,0
U08815,40,iOS,12,5.5,22,3,0,43,2,1
U08816,36,Web,10,8.5,24,1,0,32,5,1
U08817,35,iOS,16,9.6,41,4,0,34,9,0
U08818,60,Web,29,10.4,106,34,6,12,16,0
U08819,54,Android,28,11.0,95,21,2,9,14,0
U08820,25,Web,17,8.5,42,12,2,33,9,0
U08821,41,Web,20,8.0,71,11,0,25,8,0
U08822,35,Web,25,15.6,78,20,0,13,14,0
U08823,49,Android,10,8.0,18,3,0,31,2,1
U08824,20,Web,11,1.5,21,3,0,31,1,0
U08825,52,Android,12,4.6,20,1,0,34,4,0
U08826,53,iOS,11,4.4,23,0,0,33,8,0
U08827,28,Android,18,6.0,44,6,0,28,6,1
U08828,25,iOS,24,13.4,66,10,1,28,8,0
U08829,48,Android,8,4.0,16,5,1,30,7,0
U08830,30,Android,2,0.5,1,0,1,45,0,1
U08831,63,Android,19,14.6,56,9,1,18,7,0
U08832,55,Android,11,5.7,21,2,0,29,5,0
U08833,63,Android,24,13.9,73,18,7,14,14,0
U08834,43,Web,19,7.1,46,7,1,34,13,0
U08835,63,iOS,3,1.9,8,0,0,41,1,1
U08836,18,iOS,34,15.3,117,23,4,7,10,0
U08837,31,Web,19,7.7,52,11,0,23,6,0
U08838,18,Android,10,5.5,22,3,1,30,4,0
U08839,50,iOS,23,11.9,74,15,2,18,14,0
U08840,42,iOS,12,6.3,30,4,1,24,7,1
U08841,31,Android,19,13.5,60,10,2,16,7,0
U08842,32,iOS,13,4.9,27,1,0,33,3,0
U08843,48,iOS,27,9.4,73,8,2,26,10,0
U08844,26,iOS,26,16.2,88,24,4,12,7,0
U08845,42,iOS,24,12.2,76,15,3,18,10,0
U08846,47,Android,22,11.2,66,17,4,16,8,0
U08847,29,iOS,13,0.5,16,0,0,40,4,0
U08848,28,Android,32,13.6,96,24,7,4,8,0
U08849,35,Web,5,4.6,4,0,0,55,0,1
U08850,46,Android,9,7.2,30,6,0,30,4,0
U08851,30,iOS,16,9.2,17,1,0,46,4,1
U08852,36,iOS,30,13.8,106,22,2,5,15,0
U08853,44,Android,25,11.3,67,19,3,16,6,0
U08854,26,Android,25,14.5,81,17,1,28,6,0
U08855,45,Android,13,4.8,35,2,0,38,4,1
U08856,24,iOS,23,12.8,52,9,3,23,5,0
U08857,24,Web,12,2.8,16,3,1,39,4,1
U08858,29,Android,8,3.9,12,1,0,38,11,0
U08859,31,iOS,10,3.0,25,2,0,39,3,0
U08860,19,Web,13,7.6,31,4,0,36,3,0
U08861,64,iOS,9,1.9,14,3,0,39,3,1
U08862,32,Web,12,10.6,29,5,1,30,6,1
U08863,56,Android,10,0.6,22,3,0,36,2,0
U08864,61,Android,18,8.5,61,18,2,29,10,0
U08865,56,Android,19,7.4,51,8,0,29,6,0
U08866,57,Android,18,9.9,42,8,1,29,11,0
U08867,22,iOS,15,4.2,31,4,0,29,6,0
U08868,35,Web,19,13.8,60,16,1,12,10,0
U08869,53,Android,0,5.2,1,0,1,40,4,1
U08870,45,Web,30,15.1,90,27,0,7,9,0
U08871,18,Android,4,8.6,6,0,0,46,2,1
U08872,45,Android,14,8.0,29,5,0,33,8,0
U08873,56,Web,14,7.8,39,3,0,25,8,0
U08874,57,Web,14,3.4,23,1,0,40,2,0
U08875,36,iOS,10,0.6,21,3,0,37,3,0
U08876,29,Android,19,12.8,58,14,2,24,5,0
U08877,32,Android,34,11.4,101,24,4,4,17,0
U08878,32,Android,20,12.0,47,14,1,23,5,0
U08879,34,iOS,17,8.5,50,13,2,22,7,0
U08880,32,Android,15,4.6,37,7,3,26,8,0
U08881,39,iOS,10,1.8,29,7,2,28,1,1
U08882,19,Android,38,17.4,122,41,7,0,13,0
U08883,31,iOS,30,18.0,80,27,5,5,20,0
U08884,33,Android,18,11.5,52,14,2,19,9,0
U08885,25,iOS,20,9.8,69,21,6,34,13,0
U08886,60,iOS,32,9.1,89,21,2,17,9,0
U08887,50,Web,19,7.3,42,9,3,29,5,0
U08888,61,Web,28,16.3,100,24,3,11,9,0
U08889,44,iOS,24,8.9,66,12,3,18,8,0
U08890,23,Android,21,8.6,72,11,1,19,8,0
U08891,61,Web,24,7.5,63,14,2,19,11,0
U08892,39,Web,17,8.7,49,10,0,23,10,0
U08893,50,Web,6,6.8,13,2,0,41,2,1
U08894,36,iOS,22,11.9,48,6,0,20,4,0
U08895,41,Android,17,10.0,56,15,2,16,10,0
U08896,41,iOS,20,10.7,38,11,3,22,9,0
U08897,31,Android,26,11.7,65,16,3,21,4,0
U08898,44,Android,11,7.9,29,4,1,26,9,1
U08899,53,Android,20,5.9,50,8,0,29,15,0
U08900,18,iOS,27,9.3,86,25,2,23,8,0
U08901,24,Android,9,0.5,21,1,0,41,5,1
U08902,58,iOS,22,14.5,67,18,3,13,15,0
U08903,45,iOS,9,7.2,9,1,0,47,2,0
U08904,64,iOS,6,10.4,16,2,1,36,7,1
U08905,47,Android,13,7.2,27,5,0,30,5,0
U08906,49,Web,7,3.3,15,1,0,35,1,1
U08907,61,Android,6,5.4,15,4,0,65,1,1
U08908,49,Android,13,5.1,31,7,0,35,4,0
U08909,33,iOS,15,12.4,39,10,0,34,11,0
U08910,43,Android,42,17.8,124,33,9,3,15,0
U08911,29,iOS,20,5.2,59,10,0,21,3,0
U08912,34,Android,18,13.9,56,13,2,14,12,0
U08913,50,Web,5,0.5,13,2,0,42,2,1
U08914,25,Android,31,12.6,98,22,1,21,13,0
U08915,50,Web,4,6.5,4,0,0,43,3,1
U08916,46,iOS,23,6.5,71,13,2,21,4,0
U08917,32,Android,21,11.3,64,14,3,23,9,0
U08918,20,iOS,17,5.9,37,6,0,30,6,1
U08919,51,Android,16,8.3,30,6,0,28,10,0
U08920,57,Web,8,7.8,15,0,0,32,5,1
U08921,53,iOS,19,9.7,54,14,5,26,11,0
U08922,38,iOS,21,10.1,63,10,2,34,4,0
U08923,49,Android,11,4.4,19,7,2,40,1,0
U08924,37,Web,3,2.2,11,0,0,49,1,1
U08925,35,iOS,5,1.1,6,1,0,50,2,0
U08926,33,iOS,15,11.2,34,5,0,25,6,0
U08927,28,Android,20,12.5,59,13,3,21,8,0
U08928,64,Android,18,10.8,53,12,2,21,4,0
U08929,49,iOS,18,13.6,61,15,1,18,8,0
U08930,26,iOS,2,2.3,1,0,1,48,1,1
U08931,59,Web,15,8.9,41,6,1,30,6,0
U08932,25,iOS,5,0.5,12,2,0,63,4,1
U08933,46,iOS,14,8.4,48,9,0,25,11,0
U08934,25,iOS,19,12.2,51,13,0,23,6,0
U08935,35,iOS,35,12.2,99,24,4,8,14,0
U08936,49,Android,28,12.0,79,18,3,8,11,0
U08937,65,Web,19,12.0,56,14,0,23,7,0
U08938,65,Android,11,3.4,16,0,0,33,6,0
U08939,60,iOS,31,16.9,120,34,8,0,14,0
U08940,29,Web,28,10.0,92,19,1,11,6,0
U08941,22,iOS,8,7.5,16,0,0,57,1,0
U08942,61,Android,7,4.3,16,1,0,40,1,0
U08943,62,iOS,10,7.5,28,3,0,33,4,1
U08944,31,Android,26,12.9,87,24,0,17,13,0
U08945,18,Android,6,5.7,15,2,0,38,3,0
U08946,49,iOS,20,10.5,56,8,1,38,13,0
U08947,21,Web,23,11.9,72,14,0,17,4,0
U08948,19,Android,29,11.6,74,13,0,23,12,0
U08949,62,Web,22,15.4,51,11,1,11,11,0
U08950,41,Android,23,12.6,65,15,4,29,11,0
U08951,23,Web,32,21.3,133,42,10,0,18,0
U08952,49,iOS,26,14.7,75,14,1,14,10,0
U08953,35,Web,8,9.3,17,1,0,44,1,0
U08954,43,Web,8,3.9,19,2,0,36,4,1
U08955,61,Web,12,4.8,27,3,0,33,6,1
U08956,29,iOS,20,12.2,73,21,3,8,16,0
U08957,49,Android,15,9.0,42,3,0,20,6,0
U08958,57,Android,8,3.7,22,2,0,36,8,0
U08959,38,iOS,27,14.5,90,18,1,16,9,0
U08960,64,Android,15,8.7,34,6,2,26,7,0
U08961,39,Web,21,11.3,54,8,0,19,6,0
U08962,40,Android,29,13.5,105,26,5,5,12,0
U08963,60,Web,9,1.9,21,5,0,36,7,1
U08964,48,iOS,11,5.9,23,2,1,35,11,0
U08965,59,Web,11,12.2,26,5,0,32,4,1
U08966,55,Web,8,7.1,23,4,0,37,3,1
U08967,52,Android,21,9.3,49,10,1,26,0,0
U08968,29,iOS,24,6.3,65,12,1,28,6,0
U08969,37,Android,21,8.0,53,6,1,32,5,0
U08970,59,Web,13,3.2,19,4,1,36,2,1
U08971,47,Web,17,7.3,50,7,2,23,10,0
U08972,31,Android,4,3.7,8,0,0,55,1,1
U08973,33,Android,30,11.7,96,17,2,11,6,0
U08974,55,Android,12,4.6,31,7,1,36,2,0
U08975,26,Android,24,8.0,69,17,3,19,13,0
U08976,23,Web,10,3.2,14,0,0,44,5,1
U08977,54,Android,28,2.1,84,25,2,17,12,0
U08978,31,Web,21,10.2,62,10,0,22,7,0
U08979,54,Web,40,14.7,130,30,2,10,15,0
U08980,43,Web,23,12.1,78,25,4,15,9,0
U08981,65,iOS,3,6.0,6,0,0,42,1,1
U08982,43,Android,12,3.6,25,1,0,37,0,0
U08983,59,Web,8,1.1,13,4,0,38,1,1
U08984,58,iOS,21,13.0,60,10,2,21,12,0
U08985,28,Web,17,6.3,44,9,0,29,2,0
U08986,65,Android,18,6.6,33,7,0,30,5,0
U08987,53,Android,22,4.9,63,12,0,24,12,0
U08988,23,Web,27,11.3,94,11,3,12,12,0
U08989,18,Web,8,7.6,18,0,0,30,9,0
U08990,31,Android,19,7.9,48,8,0,30,6,0
U08991,18,iOS,24,7.9,50,7,2,20,11,0
U08992,35,Android,18,9.7,62,7,0,32,6,0
U08993,65,iOS,21,9.0,65,7,2,23,10,0
U08994,40,Android,25,13.0,75,18,3,18,6,0
U08995,19,Android,26,4.8,68,14,1,18,6,0
U08996,41,Android,8,9.5,19,3,1,40,3,1
U08997,28,Android,17,9.1,52,17,4,30,4,0
U08998,59,iOS,12,4.0,23,0,1,40,3,1
U08999,22,Android,13,7.2,22,3,1,31,8,1
U09000,54,iOS,25,10.0,91,19,1,29,17,0
U09001,39,iOS,15,8.6,31,4,0,40,5,1
U09002,18,iOS,12,5.2,26,6,1,30,2,0
U09003,50,iOS,13,6.9,27,1,0,32,4,0
U09004,39,Android,34,13.6,99,38,8,8,16,0
U09005,55,Android,28,12.3,70,13,4,12,15,0
U09006,47,Web,37,13.5,122,37,7,1,16,0
U09007,55,Web,26,9.1,74,24,3,14,15,0
U09008,40,Web,3,6.3,9,1,0,41,1,1
U09009,18,Web,5,1.7,8,0,0,41,0,1
U09010,24,iOS,22,16.4,74,23,3,13,7,0
U09011,40,Web,11,8.3,31,4,0,35,6,0
U09012,37,Android,17,5.2,38,6,0,40,7,0
U09013,56,iOS,16,9.3,35,3,1,30,5,0
U09014,37,Web,16,9.1,43,11,2,29,9,0
U09015,59,iOS,9,2.6,19,1,0,54,3,1
U09016,27,Android,15,8.2,41,8,0,25,9,0
U09017,36,Android,8,5.0,15,4,0,32,6,1
U09018,54,Android,24,12.6,72,18,2,27,12,0
U09019,23,Android,22,10.0,67,18,1,12,14,0
U09020,33,Web,5,6.6,11,1,0,34,2,1
U09021,54,iOS,17,11.1,49,11,0,14,13,0
U09022,46,Android,12,12.5,45,12,1,28,5,0
U09023,55,iOS,19,10.2,44,8,0,18,13,0
U09024,42,Android,34,14.1,104,26,5,4,12,0
U09025,59,iOS,23,11.1,76,18,4,18,11,0
U09026,60,Android,17,7.4,46,5,0,27,10,0
U09027,64,iOS,28,16.3,112,36,6,3,15,0
U09028,23,iOS,25,10.0,75,14,3,12,8,0
U09029,46,iOS,18,14.4,44,11,1,25,12,0
U09030,23,iOS,19,12.5,56,10,1,21,12,0
U09031,28,Android,22,14.7,55,11,1,15,7,0
U09032,32,iOS,18,13.9,60,11,0,20,7,0
U09033,49,Android,22,10.8,53,13,3,21,7,0
U09034,38,iOS,9,10.0,27,2,0,31,3,1
U09035,59,iOS,36,19.2,122,37,8,2,9,0
U09036,32,iOS,26,13.3,76,10,1,18,9,0
U09037,47,Web,21,9.4,60,9,2,31,7,0
U09038,54,Android,25,10.6,65,21,3,13,9,0
U09039,65,Web,3,6.1,8,0,0,41,1,1
U09040,29,Android,27,7.1,57,9,0,18,11,0
U09041,53,iOS,24,9.7,54,12,2,14,14,0
U09042,22,Web,6,0.5,16,2,0,43,3,1
U09043,44,iOS,33,12.7,91,16,4,18,7,0
U09044,37,Web,27,7.6,70,10,0,19,9,0
U09045,64,Web,3,2.3,11,2,0,45,1,1
U09046,55,Android,18,4.2,41,5,0,36,3,0
U09047,62,Web,10,1.3,23,0,0,43,1,1
U09048,58,Web,29,13.7,87,23,3,10,10,0
U09049,37,Android,9,3.9,19,1,0,39,3,0
U09050,53,Android,16,10.1,49,11,0,17,6,0
U09051,19,Android,18,7.0,55,11,0,18,8,0
U09052,44,Web,9,1.7,18,3,1,37,1,1
U09053,20,Web,10,8.2,34,8,1,21,7,0
U09054,52,Web,11,8.6,18,3,0,28,8,0
U09055,64,Android,28,22.0,99,28,5,3,18,0
U09056,50,Android,20,11.2,70,17,1,17,11,0
U09057,58,iOS,16,13.9,44,11,1,34,8,0
U09058,29,Android,13,10.8,46,6,0,28,6,0
U09059,65,Android,21,9.7,78,24,7,8,10,0
U09060,44,Android,6,6.2,10,2,0,39,2,0
U09061,50,Android,14,10.1,37,5,0,29,6,0
U09062,54,Android,29,17.8,105,20,2,4,7,0
U09063,48,iOS,9,4.4,24,1,0,29,5,0
U09064,33,Android,31,12.8,89,17,2,26,10,0
U09065,47,Android,31,16.7,100,28,5,3,10,0
U09066,49,iOS,30,17.8,125,34,1,0,22,0
U09067,59,Web,1,0.5,6,1,0,44,2,1
U09068,41,iOS,15,3.5,33,3,0,25,3,0
U09069,42,iOS,6,6.3,13,1,0,40,5,1
U09070,42,iOS,11,7.3,22,4,1,32,5,0
U09071,23,iOS,11,7.2,25,4,1,23,3,0
U09072,22,iOS,12,8.3,26,3,0,30,4,0
U09073,18,iOS,19,10.9,64,16,0,14,10,0
U09074,49,iOS,36,12.3,122,33,6,6,12,0
U09075,38,iOS,31,13.5,87,17,3,12,6,0
U09076,59,Android,18,4.4,45,10,0,22,6,0
U09077,51,Android,18,10.0,45,3,0,24,9,0
U09078,24,Android,18,8.8,62,15,4,15,7,0
U09079,22,Android,19,7.2,64,18,0,21,3,1
U09080,35,iOS,13,7.4,31,6,0,25,4,0
U09081,62,iOS,20,10.8,49,9,2,26,7,0
U09082,20,Android,25,6.0,76,13,0,15,6,0
U09083,26,Android,16,11.1,41,8,0,34,8,0
U09084,19,Android,9,8.8,22,2,0,34,3,0
U09085,37,iOS,21,9.4,47,12,4,29,6,0
U09086,65,Android,30,16.3,103,24,3,0,11,0
U09087,50,Android,29,9.5,79,16,1,25,4,0
U09088,41,Android,25,7.5,79,22,2,25,12,0
U09089,24,iOS,11,6.1,20,4,0,49,4,1
U09090,35,Android,10,6.4,19,1,1,33,7,0
U09091,43,iOS,21,20.2,52,9,2,15,10,0
U09092,31,iOS,5,10.3,15,1,0,34,4,0
U09093,51,Web,16,6.1,26,4,0,37,7,0
U09094,65,iOS,3,0.5,6,0,0,43,0,1
U09095,27,Android,24,14.4,98,17,3,24,18,0
U09096,30,Android,13,7.6,32,10,0,31,3,0
U09097,24,iOS,31,13.9,108,27,6,8,12,0
U09098,52,Android,7,0.7,8,1,0,48,5,1
U09099,40,Web,12,1.4,26,2,0,39,7,1
U09100,31,iOS,10,7.5,29,6,2,35,3,0
U09101,28,Android,16,6.5,38,7,1,25,9,0
U09102,21,Android,22,9.7,52,15,2,27,10,0
U09103,40,Web,5,2.4,11,1,0,48,2,1
U09104,50,Web,8,5.4,14,2,0,41,4,1
U09105,29,Web,28,10.1,110,17,0,8,8,0
U09106,18,Android,6,8.3,7,1,0,39,6,1
U09107,40,iOS,21,11.8,61,9,2,13,5,0
U09108,50,Android,21,7.5,43,12,3,33,5,0
U09109,34,Android,22,10.2,65,12,0,33,10,0
U09110,30,iOS,17,5.4,34,8,1,33,4,0
U09111,25,Web,39,16.0,131,37,2,0,10,0
U09112,53,Android,14,6.7,26,5,1,35,3,0
U09113,59,iOS,25,8.0,57,9,0,28,8,0
U09114,54,Android,21,15.2,71,17,0,7,12,0
U09115,42,Android,23,13.3,74,11,0,19,14,0
U09116,52,Android,17,17.6,45,9,3,16,8,0
U09117,37,Web,2,4.4,6,0,0,61,1,1
U09118,19,Android,23,12.3,70,14,1,23,12,0
U09119,35,iOS,26,7.7,69,18,3,17,11,0
U09120,51,Android,16,8.9,39,4,0,23,11,0
U09121,49,iOS,30,8.6,85,9,1,15,5,0
U09122,65,Android,9,3.2,18,1,0,40,6,0
U09123,65,Android,13,7.6,26,7,0,33,1,0
U09124,29,iOS,18,7.0,51,19,1,21,2,0
U09125,18,iOS,30,12.1,114,33,8,26,7,0
U09126,31,Web,13,1.0,30,3,0,32,3,0
U09127,60,Android,19,10.2,46,14,2,26,10,0
U09128,57,iOS,20,10.0,40,8,0,27,7,0
U09129,22,Web,12,4.1,36,10,1,29,4,0
U09130,25,Android,15,12.0,45,11,3,18,9,0
U09131,45,Web,15,7.1,32,7,0,53,6,0
U09132,49,Web,11,8.9,22,5,2,33,4,0
U09133,65,Web,21,12.9,65,17,2,17,13,0
U09134,54,iOS,11,4.2,29,7,0,32,5,0
U09135,28,iOS,15,6.7,40,3,1,29,4,1
U09136,19,iOS,16,5.6,44,7,0,41,7,0
U09137,48,iOS,30,14.0,115,28,2,6,19,0
U09138,44,Web,26,6.7,76,12,1,40,10,0
U09139,62,Android,15,8.9,37,5,1,31,5,0
U09140,45,iOS,7,3.7,12,0,0,52,5,1
U09141,42,iOS,22,4.3,66,13,2,31,5,0
U09142,32,Android,32,15.3,102,17,5,13,8,0
U09143,22,iOS,11,9.3,24,5,0,41,7,0
U09144,60,iOS,30,13.9,101,24,3,7,14,0
U09145,57,iOS,28,10.1,79,15,6,11,9,0
U09146,25,Web,8,7.5,13,1,0,48,3,0
U09147,51,Android,19,6.1,46,8,3,32,6,0
U09148,35,Web,25,14.2,61,15,0,11,7,0
U09149,38,iOS,13,7.5,36,7,0,40,11,0
U09150,58,Web,8,1.1,14,2,1,46,3,0
U09151,58,Android,11,6.2,15,2,0,38,3,1
U09152,27,Android,23,11.8,63,15,2,12,14,0
U09153,32,Web,26,12.5,82,20,5,10,10,0
U09154,57,Android,18,9.5,67,16,2,25,10,0
U09155,62,Android,18,14.3,55,15,2,21,7,0
U09156,21,iOS,30,9.6,95,26,2,19,9,0
U09157,58,iOS,18,13.8,62,11,2,18,10,0
U09158,41,Web,14,7.4,34,7,0,39,5,1
U09159,46,iOS,22,16.4,71,18,1,7,15,0
U09160,21,Web,22,13.8,63,13,0,24,7,0
U09161,50,iOS,20,9.4,49,16,4,20,9,0
