user_id,age,device_type,sessions_last_30_days,avg_session_duration_minutes,content_views_last_30_days,likes_last_30_days,shares_last_30_days,days_since_last_login,notifications_clicked_last_30_days,churn,cluster,cluster_name
U07829,44,iOS,16,6.9,34,4,0,33,5,0,1,Casual Browsers
U07830,37,Android,10,1.6,21,2,1,36,2,1,3,At-Risk/Dormant
U07831,26,Android,22,11.7,65,19,4,16,11,0,2,Steady Engagers
U07832,32,iOS,9,12.9,19,6,0,22,13,0,1,Casual Browsers
U07833,37,Android,37,14.2,109,15,0,6,9,0,2,Steady Engagers
U07834,42,Android,18,11.9,59,13,4,21,9,0,2,Steady Engagers
U07835,62,Android,20,7.9,62,11,0,19,8,0,1,Casual Browsers
U07836,44,Android,22,13.1,49,11,1,16,8,0,1,Casual Browsers
U07837,36,Web,12,10.3,39,7,1,39,4,0,1,Casual Browsers
U07838,49,Android,23,6.8,56,6,0,34,6,0,1,Casual Browsers
U07839,55,iOS,12,4.6,24,0,0,43,2,1,3,At-Risk/Dormant
U07840,38,Web,12,7.6,35,6,1,28,16,1,1,Casual Browsers
U07841,41,iOS,28,16.0,90,23,3,13,15,0,2,Steady Engagers
U07842,28,Android,22,13.2,67,12,5,15,9,0,2,Steady Engagers
U07843,59,Web,16,4.5,38,6,0,22,8,0,1,Casual Browsers
U07844,59,Android,20,14.5,76,19,6,5,18,0,2,Steady Engagers
U07845,26,Android,26,7.5,73,12,0,15,11,0,2,Steady Engagers
U07846,34,iOS,16,7.8,46,15,1,22,9,0,1,Casual Browsers
U07847,31,Android,26,16.3,91,18,0,9,6,0,2,Steady Engagers
U07848,62,iOS,18,6.4,39,7,2,30,8,0,1,Casual Browsers
U07849,21,Android,14,2.3,27,6,0,34,6,0,3,At-Risk/Dormant
U07850,27,iOS,15,4.9,35,6,0,35,3,0,3,At-Risk/Dormant
U07851,33,iOS,17,6.8,37,10,2,39,5,0,1,Casual Browsers
U07852,44,Web,17,11.6,48,5,1,21,8,0,1,Casual Browsers
U07853,29,Android,9,4.4,9,1,0,41,2,1,3,At-Risk/Dormant
U07854,43,Android,17,6.1,34,4,0,18,6,0,1,Casual Browsers
U07855,53,Web,20,8.8,52,9,1,17,12,0,1,Casual Browsers
U07856,57,iOS,20,15.8,54,16,4,21,12,0,2,Steady Engagers
U07857,22,Android,20,13.6,69,18,4,12,11,0,2,Steady Engagers
U07858,24,Android,23,6.3,76,16,0,14,12,0,2,Steady Engagers
U07859,22,iOS,7,2.9,9,1,0,35,8,0,3,At-Risk/Dormant
U07860,61,iOS,35,9.7,114,36,8,15,14,0,0,Power Users
U07861,49,iOS,14,7.0,33,4,0,25,8,0,1,Casual Browsers
U07862,43,Web,23,12.7,67,23,4,11,11,0,2,Steady Engagers
U07863,55,Android,18,9.3,43,8,2,20,8,0,1,Casual Browsers
U07864,46,Android,33,15.4,123,36,6,3,10,0,0,Power Users
U07865,29,iOS,25,16.8,73,21,4,13,15,0,2,Steady Engagers
U07866,42,Web,11,8.4,23,4,0,28,7,0,1,Casual Browsers
U07867,51,Android,10,4.0,20,3,0,46,2,0,3,At-Risk/Dormant
U07868,19,iOS,8,6.9,18,1,0,40,2,1,3,At-Risk/Dormant
U07869,47,Android,27,17.0,85,19,4,6,13,0,2,Steady Engagers
U07870,41,Android,11,11.6,44,7,0,23,3,0,1,Casual Browsers
U07871,21,Web,16,13.2,40,3,0,29,6,0,1,Casual Browsers
U07872,30,Android,14,5.1,27,5,1,30,6,0,3,At-Risk/Dormant
U07873,39,Android,27,18.7,103,33,8,3,9,0,0,Power Users
U07874,34,iOS,36,16.6,98,28,7,7,9,0,0,Power Users
U07875,31,Android,17,9.7,66,16,1,18,7,0,1,Casual Browsers
U07876,49,Android,8,6.0,15,5,0,35,3,0,3,At-Risk/Dormant
U07877,37,iOS,12,3.1,21,4,0,33,5,1,3,At-Risk/Dormant
U07878,41,Android,5,3.5,10,0,0,42,0,0,3,At-Risk/Dormant
U07879,56,iOS,28,16.4,77,19,2,8,12,0,2,Steady Engagers
U07880,22,Android,28,14.4,101,29,4,7,11,0,0,Power Users
U07881,35,Android,18,5.5,48,8,2,21,5,0,1,Casual Browsers
U07882,21,iOS,12,9.3,32,3,1,29,4,0,1,Casual Browsers
U07883,62,Android,29,10.0,102,25,4,7,8,0,2,Steady Engagers
U07884,26,Web,7,2.4,19,3,0,38,3,1,3,At-Risk/Dormant
U07885,57,Web,13,10.5,33,4,0,31,6,0,1,Casual Browsers
U07886,27,Web,21,8.6,42,13,1,18,9,0,1,Casual Browsers
U07887,33,Android,25,13.6,73,21,0,17,13,0,2,Steady Engagers
U07888,47,Android,12,5.4,32,2,1,29,6,0,3,At-Risk/Dormant
U07889,57,Web,2,0.5,7,2,0,45,2,1,3,At-Risk/Dormant
U07890,26,iOS,21,9.4,72,21,3,15,6,0,2,Steady Engagers
U07891,28,iOS,25,9.2,61,15,5,29,5,0,2,Steady Engagers
U07892,60,Web,12,3.8,28,4,0,30,7,0,3,At-Risk/Dormant
U07893,33,Android,11,5.4,20,2,0,35,8,1,3,At-Risk/Dormant
U07894,28,Android,16,7.8,27,6,2,25,6,0,1,Casual Browsers
U07895,53,iOS,17,8.7,44,8,1,25,10,0,1,Casual Browsers
U07896,22,iOS,12,9.3,39,11,1,26,1,0,1,Casual Browsers
U07897,59,Android,33,17.4,111,25,5,12,16,0,0,Power Users
U07898,60,iOS,21,8.0,63,17,0,24,6,0,1,Casual Browsers
U07899,59,iOS,6,6.9,13,3,0,38,3,0,3,At-Risk/Dormant
U07900,32,Android,18,9.9,56,13,2,17,5,0,1,Casual Browsers
U07901,23,Android,16,10.0,48,12,0,24,13,0,1,Casual Browsers
U07902,38,iOS,16,2.2,26,7,0,34,3,0,3,At-Risk/Dormant
U07903,34,iOS,26,6.1,68,14,4,23,8,0,2,Steady Engagers
U07904,64,Web,6,6.9,13,1,0,41,3,1,3,At-Risk/Dormant
U07905,48,Android,20,9.1,52,14,2,22,7,0,1,Casual Browsers
U07906,63,Web,29,11.7,76,21,0,18,10,0,2,Steady Engagers
U07907,54,iOS,14,7.0,35,4,0,30,1,1,3,At-Risk/Dormant
U07908,52,iOS,23,15.2,85,26,5,13,22,0,0,Power Users
U07909,23,Android,20,11.9,47,8,1,21,5,0,1,Casual Browsers
U07910,21,Android,12,8.4,25,3,0,40,6,0,3,At-Risk/Dormant
U07911,20,iOS,6,0.5,11,1,0,49,6,1,3,At-Risk/Dormant
U07912,46,Android,7,4.1,13,1,0,33,1,1,3,At-Risk/Dormant
U07913,27,Android,13,13.6,28,6,1,31,5,0,1,Casual Browsers
U07914,65,Web,2,2.0,3,1,0,50,0,1,3,At-Risk/Dormant
U07915,24,Android,36,11.6,111,25,4,9,15,0,0,Power Users
U07916,63,Web,8,5.1,13,0,0,40,1,1,3,At-Risk/Dormant
U07917,50,iOS,15,9.6,28,4,1,36,4,0,1,Casual Browsers
U07918,23,Web,18,9.5,66,13,3,17,8,0,2,Steady Engagers
U07919,20,Android,22,12.7,87,17,4,12,11,0,2,Steady Engagers
U07920,37,iOS,6,3.0,14,0,0,40,4,1,3,At-Risk/Dormant
U07921,34,iOS,27,9.2,66,15,2,16,8,0,2,Steady Engagers
U07922,33,Web,7,3.3,12,1,0,38,2,1,3,At-Risk/Dormant
U07923,43,Android,22,12.1,57,12,1,15,6,0,1,Casual Browsers
U07924,24,Android,10,5.0,12,3,0,36,3,1,3,At-Risk/Dormant
U07925,24,Web,10,9.6,16,2,0,36,5,1,3,At-Risk/Dormant
U07926,51,Android,16,11.4,36,7,1,24,4,0,1,Casual Browsers
U07927,65,iOS,19,9.8,44,10,3,32,12,0,1,Casual Browsers
U07928,31,Android,10,6.1,25,5,0,32,7,0,3,At-Risk/Dormant
U07929,62,Android,16,12.5,44,5,0,20,5,0,1,Casual Browsers
U07930,34,iOS,15,9.3,26,7,0,29,13,0,1,Casual Browsers
U07931,34,iOS,32,10.1,102,28,6,15,15,0,0,Power Users
U07932,22,iOS,27,10.1,80,21,5,20,6,0,2,Steady Engagers
U07933,38,iOS,10,3.8,20,1,0,44,1,1,3,At-Risk/Dormant
U07934,41,iOS,25,16.8,92,25,4,11,13,0,2,Steady Engagers
U07935,49,Web,3,0.8,6,0,0,44,0,1,3,At-Risk/Dormant
U07936,25,Android,25,12.4,61,18,2,45,9,0,1,Casual Browsers
U07937,27,Android,32,16.8,105,24,2,5,18,0,0,Power Users
U07938,38,Android,47,22.1,181,48,9,0,16,0,0,Power Users
U07939,21,iOS,21,6.1,52,6,0,31,4,0,1,Casual Browsers
U07940,24,Android,13,4.4,34,3,1,29,2,0,3,At-Risk/Dormant
U07941,48,iOS,34,20.4,110,35,7,0,11,0,0,Power Users
U07942,63,Android,11,0.5,17,1,0,51,0,0,3,At-Risk/Dormant
U07943,45,iOS,17,11.8,44,11,4,18,4,0,1,Casual Browsers
U07944,24,Web,22,14.2,57,14,2,18,7,0,2,Steady Engagers
U07945,65,iOS,39,16.8,117,27,6,0,15,0,0,Power Users
U07946,43,iOS,25,16.5,74,24,1,37,9,0,2,Steady Engagers
U07947,52,Android,26,12.8,77,12,0,19,11,0,2,Steady Engagers
U07948,27,iOS,18,13.3,60,14,1,30,8,0,1,Casual Browsers
U07949,45,Android,18,10.8,66,9,1,19,8,0,1,Casual Browsers
U07950,21,Web,27,6.7,77,15,1,24,1,0,1,Casual Browsers
U07951,48,Android,34,7.9,81,18,4,19,12,0,2,Steady Engagers
U07952,27,Android,12,5.8,27,2,0,30,5,0,3,At-Risk/Dormant
U07953,61,Android,6,0.5,14,3,0,47,4,0,3,At-Risk/Dormant
U07954,20,iOS,21,14.8,81,18,2,21,7,0,2,Steady Engagers
U07955,49,Web,25,14.2,55,6,0,28,5,0,1,Casual Browsers
U07956,24,Android,20,12.1,57,13,2,14,11,0,2,Steady Engagers
U07957,50,Android,28,10.6,86,13,1,18,5,0,2,Steady Engagers
U07958,41,Android,21,7.2,44,10,0,18,6,0,1,Casual Browsers
U07959,64,Web,7,4.6,14,1,0,41,2,1,3,At-Risk/Dormant
U07960,49,Web,10,5.2,12,2,0,41,3,1,3,At-Risk/Dormant
U07961,35,Android,40,15.4,145,42,6,0,13,0,0,Power Users
U07962,22,iOS,26,13.8,66,17,5,14,8,0,2,Steady Engagers
U07963,46,iOS,23,13.8,72,17,2,9,15,0,2,Steady Engagers
U07964,39,iOS,6,7.1,9,1,0,30,6,0,3,At-Risk/Dormant
U07965,20,iOS,13,7.5,28,5,0,30,6,0,1,Casual Browsers
U07966,45,iOS,20,12.8,48,13,1,25,12,0,1,Casual Browsers
U07967,28,iOS,9,7.9,20,4,0,41,4,1,3,At-Risk/Dormant
U07968,29,Android,20,7.7,55,8,1,21,9,0,1,Casual Browsers
U07969,18,Android,27,14.7,114,35,3,15,11,0,0,Power Users
U07970,35,Android,16,8.1,42,6,1,39,7,0,1,Casual Browsers
U07971,28,Android,19,6.4,41,10,1,22,7,0,1,Casual Browsers
U07972,21,Android,27,10.8,81,18,2,18,9,0,2,Steady Engagers
U07973,38,Web,19,11.2,52,13,2,23,9,0,1,Casual Browsers
U07974,28,Web,20,8.8,71,17,4,14,17,0,2,Steady Engagers
U07975,24,Android,24,11.2,55,6,1,14,9,0,1,Casual Browsers
U07976,40,Android,17,6.1,50,6,2,30,6,0,1,Casual Browsers
U07977,21,iOS,21,11.5,52,11,2,21,7,0,1,Casual Browsers
U07978,65,iOS,11,5.0,33,5,0,29,12,0,1,Casual Browsers
U07979,40,Android,14,8.5,33,6,0,36,5,0,1,Casual Browsers
U07980,65,Web,18,7.7,43,5,1,30,4,0,1,Casual Browsers
U07981,60,Android,9,4.3,12,2,0,57,5,1,3,At-Risk/Dormant
U07982,65,Android,15,5.5,29,4,0,27,6,0,1,Casual Browsers
U07983,44,iOS,16,4.4,42,9,0,33,3,1,3,At-Risk/Dormant
U07984,38,iOS,22,4.4,51,11,2,24,7,0,1,Casual Browsers
U07985,52,Android,29,12.4,89,21,2,10,17,0,2,Steady Engagers
U07986,21,iOS,24,12.0,79,19,1,18,8,0,2,Steady Engagers
U07987,58,Web,26,8.3,69,17,1,10,16,0,2,Steady Engagers
U07988,33,Android,18,11.3,49,15,3,13,15,0,2,Steady Engagers
U07989,18,iOS,16,8.5,34,6,0,25,7,0,1,Casual Browsers
U07990,29,Android,10,10.3,31,6,0,28,3,0,1,Casual Browsers
U07991,29,iOS,25,5.8,77,21,2,23,5,0,1,Casual Browsers
U07992,18,Android,8,2.2,16,3,1,43,3,1,3,At-Risk/Dormant
U07993,50,Android,14,9.2,28,5,0,33,3,0,3,At-Risk/Dormant
U07994,22,Android,20,12.1,61,11,2,14,14,0,2,Steady Engagers
U07995,58,Web,7,6.0,15,1,0,44,2,1,3,At-Risk/Dormant
U07996,39,Android,12,6.1,34,7,1,24,3,0,1,Casual Browsers
U07997,52,Web,21,8.1,48,14,2,29,10,0,1,Casual Browsers
U07998,34,Android,24,14.3,73,20,5,22,7,0,2,Steady Engagers
U07999,24,Web,25,12.0,58,12,1,23,11,0,2,Steady Engagers
U08000,26,iOS,15,11.2,33,5,2,24,2,0,1,Casual Browsers
U08001,49,Android,21,14.1,59,11,1,33,9,0,1,Casual Browsers
U08002,52,iOS,13,7.8,28,6,2,38,6,1,1,Casual Browsers
U08003,30,iOS,12,4.3,18,3,0,32,6,0,3,At-Risk/Dormant
U08004,35,iOS,16,4.8,32,6,0,28,6,0,1,Casual Browsers
U08005,63,Android,16,10.0,50,7,1,31,13,0,1,Casual Browsers
U08006,58,iOS,34,11.4,114,37,8,10,8,0,0,Power Users
U08007,37,iOS,9,2.4,25,3,1,27,6,0,3,At-Risk/Dormant
U08008,29,Android,19,12.1,59,17,4,20,9,0,2,Steady Engagers
U08009,32,iOS,23,14.0,59,16,1,19,13,0,2,Steady Engagers
U08010,43,Android,37,13.0,110,31,7,8,14,0,0,Power Users
U08011,45,iOS,10,4.0,19,2,1,37,1,1,3,At-Risk/Dormant
U08012,26,iOS,11,5.6,26,3,0,37,4,0,3,At-Risk/Dormant
U08013,21,Web,11,0.5,23,2,0,37,2,1,3,At-Risk/Dormant
U08014,41,Android,14,0.5,33,6,0,43,7,0,3,At-Risk/Dormant
U08015,56,Android,14,11.6,42,8,2,35,9,0,1,Casual Browsers
U08016,25,Android,13,0.5,18,0,0,38,4,0,3,At-Risk/Dormant
U08017,37,iOS,35,16.2,121,38,2,20,10,0,0,Power Users
U08018,25,Android,15,12.3,35,4,0,23,5,1,1,Casual Browsers
U08019,29,Android,27,14.1,111,34,4,28,9,0,2,Steady Engagers
U08020,47,Android,16,7.1,46,3,0,28,6,0,1,Casual Browsers
U08021,31,Web,23,13.7,77,21,5,18,11,0,2,Steady Engagers
U08022,30,Android,29,8.4,104,17,2,18,10,0,2,Steady Engagers
U08023,65,iOS,10,3.2,14,0,0,35,1,1,3,At-Risk/Dormant
U08024,26,Android,16,16.1,39,6,0,14,3,0,1,Casual Browsers
U08025,27,Android,29,14.8,92,32,4,8,13,0,0,Power Users
U08026,62,Android,39,16.9,173,54,11,0,18,0,0,Power Users
U08027,44,Android,13,5.3,27,2,0,39,5,0,3,At-Risk/Dormant
U08028,20,iOS,16,3.8,35,4,0,44,4,1,3,At-Risk/Dormant
U08029,38,Android,19,6.7,63,12,1,27,6,0,1,Casual Browsers
U08030,45,Android,24,14.7,79,13,2,12,8,0,2,Steady Engagers
U08031,30,Android,23,10.2,66,19,2,15,10,0,2,Steady Engagers
U08032,44,Android,5,9.6,15,3,0,63,2,1,3,At-Risk/Dormant
U08033,49,Android,14,3.4,26,5,0,35,0,1,3,At-Risk/Dormant
U08034,30,Android,10,6.1,25,4,1,35,1,0,3,At-Risk/Dormant
U08035,56,Android,8,7.2,17,1,0,44,2,1,3,At-Risk/Dormant
U08036,39,iOS,12,4.7,27,3,0,36,2,1,3,At-Risk/Dormant
U08037,64,Web,14,1.8,25,6,0,32,8,0,3,At-Risk/Dormant
U08038,22,iOS,19,9.6,51,12,1,21,6,0,1,Casual Browsers
U08039,33,Android,13,5.3,44,8,1,26,7,0,1,Casual Browsers
U08040,52,Web,8,5.0,20,1,0,37,3,1,3,At-Risk/Dormant
U08041,60,Web,4,0.5,11,1,0,48,1,1,3,At-Risk/Dormant
U08042,28,iOS,28,13.5,99,28,3,8,9,0,2,Steady Engagers
U08043,65,Android,26,17.2,74,14,3,11,8,0,2,Steady Engagers
U08044,27,iOS,13,10.7,35,10,2,31,4,0,1,Casual Browsers
U08045,37,Web,38,7.8,119,32,2,11,19,0,0,Power Users
U08046,33,iOS,29,11.2,114,43,4,2,9,0,0,Power Users
U08047,38,iOS,24,13.1,77,13,1,11,13,0,2,Steady Engagers
U08048,61,iOS,19,10.4,53,8,1,17,10,0,1,Casual Browsers
U08049,53,Web,19,6.3,50,14,2,25,3,0,1,Casual Browsers
U08050,56,Android,8,4.3,18,2,1,36,6,0,3,At-Risk/Dormant
U08051,30,Android,8,6.2,18,6,1,31,7,1,3,At-Risk/Dormant
U08052,63,Web,5,3.4,5,0,0,51,4,0,3,At-Risk/Dormant
U08053,38,Android,41,19.1,126,39,4,0,14,0,0,Power Users
U08054,49,Android,10,8.4,20,2,0,41,5,0,3,At-Risk/Dormant
U08055,51,Android,43,17.0,156,57,11,0,11,0,0,Power Users
U08056,49,Android,25,18.2,74,23,7,7,5,0,0,Power Users
U08057,46,Android,34,15.8,117,35,8,15,16,0,0,Power Users
U08058,41,iOS,29,15.6,115,35,10,5,14,0,0,Power Users
U08059,49,Android,20,4.8,60,15,1,19,7,0,1,Casual Browsers
U08060,61,iOS,17,3.1,36,3,1,31,7,0,1,Casual Browsers
U08061,36,Android,7,2.5,10,1,0,38,1,1,3,At-Risk/Dormant
U08062,42,Web,10,6.3,21,2,0,46,1,0,3,At-Risk/Dormant
U08063,26,iOS,8,1.4,19,3,0,35,4,1,3,At-Risk/Dormant
U08064,35,Web,28,16.2,99,28,5,17,8,0,0,Power Users
U08065,55,Android,19,11.3,52,12,3,24,11,0,2,Steady Engagers
U08066,48,Android,12,7.9,22,0,0,30,4,0,3,At-Risk/Dormant
U08067,28,iOS,23,8.9,52,13,2,22,8,0,1,Casual Browsers
U08068,44,Web,20,14.9,65,17,5,19,11,0,2,Steady Engagers
U08069,56,Android,6,3.3,12,0,0,46,2,1,3,At-Risk/Dormant
U08070,23,iOS,19,11.3,43,7,1,15,5,0,1,Casual Browsers
U08071,20,iOS,17,11.4,67,16,2,18,13,0,2,Steady Engagers
U08072,36,Android,12,6.3,25,1,0,36,1,0,3,At-Risk/Dormant
U08073,49,iOS,16,10.9,47,10,1,22,11,0,1,Casual Browsers
U08074,33,Android,11,1.8,23,1,1,34,3,0,3,At-Risk/Dormant
U08075,57,Android,11,8.6,36,6,0,27,4,0,1,Casual Browsers
U08076,58,Web,21,13.6,57,13,0,15,10,0,2,Steady Engagers
U08077,43,iOS,12,4.4,42,7,1,26,7,0,1,Casual Browsers
U08078,36,iOS,22,11.7,64,11,2,17,8,0,2,Steady Engagers
U08079,20,iOS,5,2.5,6,0,0,40,2,1,3,At-Risk/Dormant
U08080,57,Web,7,7.4,16,2,1,41,1,1,3,At-Risk/Dormant
U08081,60,Android,10,8.9,29,3,1,28,9,0,1,Casual Browsers
U08082,39,Android,11,3.6,25,5,0,37,4,0,3,At-Risk/Dormant
U08083,42,Android,20,9.6,53,10,0,28,6,0,1,Casual Browsers
U08084,54,iOS,18,8.7,39,12,2,22,10,0,1,Casual Browsers
U08085,51,iOS,25,13.7,87,22,1,2,15,0,2,Steady Engagers
U08086,24,iOS,18,4.9,32,3,0,34,4,0,3,At-Risk/Dormant
U08087,50,Android,11,4.3,28,8,1,25,6,0,1,Casual Browsers
U08088,62,Android,4,0.9,5,1,0,54,0,1,3,At-Risk/Dormant
U08089,54,Web,9,5.3,18,3,0,34,6,0,3,At-Risk/Dormant
U08090,41,Web,18,9.3,56,9,2,14,9,0,1,Casual Browsers
U08091,43,Android,15,6.9,34,5,0,28,7,0,1,Casual Browsers
U08092,30,iOS,20,14.9,59,15,1,26,6,0,1,Casual Browsers
U08093,49,iOS,18,8.3,45,3,0,21,7,0,1,Casual Browsers
U08094,29,iOS,11,3.4,22,2,0,33,2,0,3,At-Risk/Dormant
U08095,34,Android,9,9.8,18,1,0,30,2,1,3,At-Risk/Dormant
U08096,30,iOS,24,6.7,52,5,0,32,5,0,1,Casual Browsers
U08097,34,Android,10,5.2,26,3,0,37,6,1,3,At-Risk/Dormant
U08098,35,Android,3,5.3,6,0,0,51,1,1,3,At-Risk/Dormant
U08099,21,iOS,21,12.6,61,7,2,22,10,0,1,Casual Browsers
U08100,52,Android,20,13.3,70,18,3,8,10,0,2,Steady Engagers
U08101,39,Android,28,11.8,89,19,2,4,12,0,2,Steady Engagers
U08102,63,Android,9,9.0,24,3,1,37,6,0,3,At-Risk/Dormant
U08103,26,Android,18,12.8,62,16,3,16,5,0,2,Steady Engagers
U08104,50,iOS,30,15.7,96,23,2,10,16,0,2,Steady Engagers
U08105,26,Android,19,11.2,48,12,1,22,10,0,1,Casual Browsers
U08106,44,iOS,21,14.8,65,21,8,17,11,0,2,Steady Engagers
U08107,41,Web,14,5.8,38,4,0,27,5,0,1,Casual Browsers
U08108,39,Android,19,5.9,58,10,2,33,7,0,1,Casual Browsers
U08109,49,Web,18,9.3,50,8,0,23,5,0,1,Casual Browsers
U08110,57,Android,13,8.4,38,6,1,32,6,0,1,Casual Browsers
U08111,33,Android,7,8.1,17,4,0,39,4,1,3,At-Risk/Dormant
U08112,58,Android,25,16.5,79,24,3,5,10,0,2,Steady Engagers
U08113,26,Android,22,6.9,51,10,0,25,10,0,1,Casual Browsers
U08114,32,Android,25,14.8,91,29,3,17,8,0,2,Steady Engagers
U08115,32,Android,8,6.8,10,2,0,33,1,1,3,At-Risk/Dormant
U08116,63,Web,4,2.8,6,1,0,40,2,1,3,At-Risk/Dormant
U08117,23,iOS,10,4.7,33,3,0,42,2,1,3,At-Risk/Dormant
U08118,36,Web,18,6.7,52,14,3,23,7,0,1,Casual Browsers
U08119,38,iOS,39,18.5,158,54,6,2,12,0,0,Power Users
U08120,56,iOS,36,16.8,115,36,4,3,17,0,0,Power Users
U08121,41,Android,23,8.6,69,12,1,18,6,0,1,Casual Browsers
U08122,64,iOS,11,9.4,21,1,0,36,7,0,3,At-Risk/Dormant
U08123,53,Android,21,4.2,65,8,0,28,10,0,1,Casual Browsers
U08124,51,Web,6,3.7,13,3,0,35,4,1,3,At-Risk/Dormant
U08125,54,Web,10,7.2,12,4,2,51,6,1,3,At-Risk/Dormant
U08126,25,Android,13,8.2,41,6,0,27,7,0,1,Casual Browsers
U08127,39,iOS,16,5.6,38,4,0,25,8,0,1,Casual Browsers
U08128,46,iOS,14,6.1,36,11,0,29,7,0,1,Casual Browsers
U08129,28,iOS,9,5.5,14,3,0,35,7,1,3,At-Risk/Dormant
U08130,23,Android,16,9.0,47,11,1,22,10,0,1,Casual Browsers
U08131,24,iOS,14,11.5,33,5,0,25,5,0,1,Casual Browsers
U08132,55,iOS,36,12.7,128,33,5,7,15,0,0,Power Users
U08133,49,Android,26,11.8,78,16,4,12,6,0,2,Steady Engagers
U08134,31,iOS,20,11.1,63,14,1,18,7,0,1,Casual Browsers
U08135,53,Android,38,16.3,156,45,8,4,16,0,0,Power Users
U08136,51,Web,21,5.2,41,10,1,37,6,0,1,Casual Browsers
U08137,57,Android,23,15.4,70,18,2,15,9,0,2,Steady Engagers
U08138,61,Android,6,7.6,7,0,0,41,4,1,3,At-Risk/Dormant
U08139,60,Android,8,6.5,14,0,0,47,4,1,3,At-Risk/Dormant
U08140,26,Web,15,6.1,21,4,0,35,3,0,3,At-Risk/Dormant
U08141,54,iOS,22,10.8,63,17,4,21,5,0,2,Steady Engagers
U08142,36,Android,8,4.4,24,6,1,33,1,0,3,At-Risk/Dormant
U08143,37,Android,13,1.7,32,3,0,32,6,1,3,At-Risk/Dormant
U08144,49,iOS,25,16.1,74,23,1,4,12,0,2,Steady Engagers
U08145,46,Android,13,5.4,27,1,0,38,2,1,3,At-Risk/Dormant
U08146,38,Android,15,10.1,39,5,0,30,4,0,1,Casual Browsers
U08147,65,Web,27,12.9,89,15,1,6,11,0,2,Steady Engagers
U08148,26,Android,19,5.8,40,7,2,24,10,0,1,Casual Browsers
U08149,22,iOS,19,8.6,55,8,0,21,8,0,1,Casual Browsers
U08150,19,Android,19,11.6,53,11,1,15,10,0,1,Casual Browsers
U08151,57,iOS,11,7.7,14,0,0,37,1,0,3,At-Risk/Dormant
U08152,37,iOS,7,1.3,11,0,0,42,6,1,3,At-Risk/Dormant
U08153,38,Android,13,8.7,21,0,0,35,4,0,3,At-Risk/Dormant
U08154,49,iOS,25,6.1,57,8,2,18,11,0,1,Casual Browsers
U08155,38,Web,14,10.5,34,7,0,35,6,0,1,Casual Browsers
U08156,45,Web,16,4.4,49,9,0,31,6,0,1,Casual Browsers
U08157,20,Android,24,17.3,75,15,2,9,8,0,2,Steady Engagers
U08158,25,Android,35,14.1,112,31,6,5,17,0,0,Power Users
U08159,62,Web,10,11.7,27,5,1,35,7,0,1,Casual Browsers
U08160,39,Android,15,2.6,46,9,0,30,10,0,1,Casual Browsers
U08161,26,Android,18,11.4,58,12,3,19,8,0,1,Casual Browsers
U08162,35,Android,24,14.0,70,21,1,16,8,0,2,Steady Engagers
U08163,34,Web,16,7.5,36,8,1,30,5,0,1,Casual Browsers
U08164,31,Android,25,15.4,92,29,2,16,11,0,2,Steady Engagers
U08165,32,Android,13,7.0,22,3,0,37,2,1,3,At-Risk/Dormant
U08166,53,iOS,10,5.4,19,3,2,36,4,1,3,At-Risk/Dormant
U08167,23,Android,17,4.0,39,4,0,32,6,0,3,At-Risk/Dormant
U08168,32,Android,7,2.7,15,4,0,34,1,1,3,At-Risk/Dormant
U08169,40,iOS,20,14.1,61,13,2,19,13,0,2,Steady Engagers
U08170,43,Android,27,16.3,91,20,0,13,18,0,2,Steady Engagers
U08171,60,Web,26,11.7,66,13,4,20,11,0,2,Steady Engagers
U08172,62,Android,4,7.3,10,1,0,37,11,0,3,At-Risk/Dormant
U08173,32,Web,28,13.9,90,21,4,19,9,0,2,Steady Engagers
U08174,43,iOS,21,8.3,61,9,1,34,5,0,1,Casual Browsers
U08175,19,Android,24,17.2,67,13,1,9,10,0,2,Steady Engagers
U08176,47,Android,15,5.7,37,12,4,29,7,0,1,Casual Browsers
U08177,25,iOS,7,7.7,16,1,0,35,6,0,3,At-Risk/Dormant
U08178,21,Android,24,13.2,85,19,3,12,6,0,2,Steady Engagers
U08179,50,Android,7,7.9,10,0,0,42,2,0,3,At-Risk/Dormant
U08180,26,Web,26,1.7,58,9,1,20,8,0,1,Casual Browsers
U08181,40,iOS,19,14.8,67,10,2,14,13,0,2,Steady Engagers
U08182,22,Web,19,7.3,46,8,2,45,4,1,1,Casual Browsers
U08183,53,Android,19,10.4,47,10,2,23,8,0,1,Casual Browsers
U08184,54,Android,12,1.5,27,2,0,35,6,1,3,At-Risk/Dormant
U08185,45,iOS,10,5.3,24,4,0,33,8,1,3,At-Risk/Dormant
U08186,58,Android,26,15.2,79,19,0,12,10,0,2,Steady Engagers
U08187,38,Android,13,9.0,36,5,0,30,6,0,1,Casual Browsers
U08188,26,Android,18,12.7,63,19,2,13,14,0,2,Steady Engagers
U08189,25,Android,25,15.5,78,19,1,14,9,0,2,Steady Engagers
U08190,28,iOS,17,6.8,36,10,0,33,6,0,1,Casual Browsers
U08191,27,Android,10,7.5,14,1,0,29,5,0,3,At-Risk/Dormant
U08192,33,Web,12,4.2,28,4,0,30,4,0,3,At-Risk/Dormant
U08193,28,Android,4,3.6,11,0,0,47,2,1,3,At-Risk/Dormant
